 RAX-2: TLE set good - Happy Tracking!
1341585922, 156.727268, 38.833422
1341585923, 157.021988, 38.622026
1341585924, 157.312990, 38.411098
1341585925, 157.600334, 38.200661
1341585926, 157.884073, 37.990736
1341585927, 158.164264, 37.781341
1341585928, 158.440960, 37.572495
1341585929, 158.714227, 37.364208
1341585930, 158.984096, 37.156515
1341585931, 159.250629, 36.949422
1341585932, 159.513879, 36.742946
1341585933, 159.773896, 36.537101
1341585934, 160.030729, 36.331903
1341585935, 160.284430, 36.127364
1341585936, 160.535055, 35.923489
1341585937, 160.782633, 35.720307
1341585938, 161.027220, 35.517822
1341585939, 161.268864, 35.316044
1341585940, 161.507609, 35.114985
1341585941, 161.743502, 34.914653
1341585942, 161.976585, 34.715058
1341585943, 162.206902, 34.516210
1341585944, 162.434506, 34.318108
1341585945, 162.659419, 34.120777
1341585946, 162.881694, 33.924215
1341585947, 163.101370, 33.728430
1341585948, 163.318487, 33.533428
1341585949, 163.533085, 33.339214
1341585950, 163.745203, 33.145795
1341585951, 163.954887, 32.953168
1341585952, 164.162158, 32.761353
1341585953, 164.367061, 32.570347
1341585954, 164.569633, 32.380153
1341585955, 164.769908, 32.190775
1341585956, 164.967922, 32.002217
1341585957, 165.163710, 31.814481
1341585958, 165.357304, 31.627570
1341585959, 165.548747, 31.441479
1341585960, 165.738055, 31.256225
1341585961, 165.925269, 31.071802
1341585962, 166.110419, 30.888211
1341585963, 166.293537, 30.705453
1341585964, 166.474654, 30.523530
1341585965, 166.653799, 30.342442
1341585966, 166.831008, 30.162182
1341585967, 167.006298, 29.982764
1341585968, 167.179702, 29.804182
1341585969, 167.351250, 29.626435
1341585970, 167.520968, 29.449523
1341585971, 167.688884, 29.273445
1341585972, 167.855024, 29.098200
1341585973, 168.019422, 28.923779
1341585974, 168.182088, 28.750197
1341585975, 168.343055, 28.577444
1341585976, 168.502349, 28.405518
1341585977, 168.659992, 28.234418
1341585978, 168.816010, 28.064143
1341585979, 168.970425, 27.894689
1341585980, 169.123261, 27.726056
1341585981, 169.274547, 27.558233
1341585982, 169.424292, 27.391232
1341585983, 169.572525, 27.225044
1341585984, 169.719267, 27.059666
1341585985, 169.864539, 26.895095
1341585986, 170.008363, 26.731328
1341585987, 170.150758, 26.568363
